Date,BoardNo,SpotPrice,FuturePrice
0,0,2268,-1
0,0,2263,-1
0,0,2264,-1
0,0,2300,-1
0,0,2294,-1
0,0,2296,-1
0,0,2295,-1
0,0,2299,-1
0,0,2297,-1
0,0,2270,-1
0,0,2248,-1
0,0,2234,-1
0,0,2211,-1
0,0,2207,-1
0,0,2186,-1
0,0,2190,-1
0,0,2185,-1
0,0,2210,-1
0,0,2222,-1
0,0,2219,-1
0,0,2213,-1
0,0,2225,-1
0,0,2244,-1
0,0,2274,-1
0,0,2286,-1
0,0,2279,-1
0,0,2256,-1
0,0,2248,-1
0,0,2251,-1
0,0,2222,-1
0,0,2233,-1
0,0,2243,-1
0,0,2281,-1
0,0,2293,-1
0,0,2279,-1
0,0,2262,-1
0,0,2224,-1
0,0,2222,-1
0,0,2236,-1
0,0,2216,-1
0,0,2235,-1
0,0,2233,-1
0,0,2221,-1
0,0,2207,-1
0,0,2263,-1
0,0,2272,-1
0,0,2232,-1
0,0,2226,-1
0,0,2218,-1
0,0,2160,-1
0,0,2225,-1
0,0,2280,-1
0,0,2270,-1
0,0,2259,-1
0,0,2281,-1
0,0,2259,-1
