Date,BoardNo,SpotPrice,FuturePrice
0,0,3427,-1
0,0,3375,-1
0,0,3358,-1
0,0,3393,-1
0,0,3364,-1
0,0,3291,-1
0,0,3297,-1
0,0,3277,-1
0,0,3227,-1
0,0,3155,-1
0,0,3229,-1
0,0,3302,-1
0,0,3293,-1
0,0,3306,-1
0,0,3317,-1
0,0,3294,-1
0,0,3360,-1
0,0,3368,-1
0,0,3392,-1
0,0,3383,-1
0,0,3363,-1
0,0,3331,-1
0,0,3349,-1
0,0,3347,-1
0,0,3337,-1
0,0,3335,-1
0,0,3309,-1
0,0,3291,-1
0,0,3346,-1
0,0,3356,-1
0,0,3351,-1
0,0,3278,-1
0,0,3363,-1
0,0,3395,-1
0,0,3449,-1
0,0,3402,-1
0,0,3375,-1
0,0,3338,-1
0,0,3357,-1
0,0,3353,-1
